,Account Name: Account Name,count,Order_Won,min,max,mean,sum,Bundle,Cloud : New,Cloud : Renewal,Hardware : FRUs,Hardware : Stations,Other Services : CPaaS,Other Services : Validation,Other Support Services : Activation,Warranty : Assure,Warranty : Assure Renewal,LastPurchase,FirstPurchase,output(kW)
14320,Mass DEP,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173,173,0.0
14321,"Mass Equities, Inc",1,1,1131.0,1131.0,1131.0,1131.0,0.0,0.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,183,183,0.0
14322,Mass General Brigham Incorporated,5,4,0.0,27536.0,13090.4,65452.0,2.0,11006.0,1319.0,918.0,35693.0,0.0,0.0,1188.0,5613.0,2495.0,200,567,50.400000000000006
14323,MassBay Community College,1,1,27402.0,27402.0,27402.0,27402.0,1.0,6726.0,0.0,126.0,14061.0,0.0,0.0,0.0,6363.0,0.0,422,422,21.6
14324,MassDEP,1,1,816.0,816.0,816.0,816.0,0.0,0.0,408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379,379,0.0
14325,MassDEP Lakeville,1,1,816.0,816.0,816.0,816.0,0.0,0.0,408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383,383,0.0
14326,MassDEP Wilmington,1,1,816.0,816.0,816.0,816.0,0.0,0.0,408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383,383,0.0
14327,MassDevelopment ? Devens,4,3,0.0,16380.0,5142.5,20570.0,0.0,0.0,2345.0,0.0,0.0,0.0,0.0,0.0,0.0,3210.0,104,330,0.0
14328,Massachusetts Association of Realtors,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442,442,0.0
14329,Massachusetts Bay Transportation,3,1,0.0,76649.0,25549.666666666668,76649.0,11.0,6160.0,0.0,599.5,57068.0,0.0,2036.0,3267.0,6919.0,0.0,258,381,136.8
14330,Massachusetts Convention Ctr,1,1,2982.0,2982.0,2982.0,2982.0,0.0,0.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344,344,0.0
14331,Massachusetts Emergency Management Agency,1,1,1714.0,1714.0,1714.0,1714.0,0.0,857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331,331,0.0
14332,Massachusetts Institute of,3,2,0.0,60990.0,25862.0,77586.0,2.0,10082.0,0.0,0.0,55948.0,0.0,0.0,2970.0,8586.0,0.0,258,537,108.0
14333,Massachusetts Institute of Technology Federal Credit Union,1,1,658.0,658.0,658.0,658.0,0.0,0.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351,351,0.0
14334,Massachusetts Medical Society,2,2,700.0,1398.0,1049.0,2098.0,0.0,0.0,329.0,300.0,0.0,0.0,0.0,0.0,0.0,740.0,463,593,0.0
14335,Massachusetts Museum of Contemporary Art Foundation Inc,1,1,10156.0,10156.0,10156.0,10156.0,0.0,8968.0,0.0,0.0,0.0,0.0,0.0,1188.0,0.0,0.0,583,583,0.0
14336,Massachusetts Realty Group,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109,109,0.0
14337,Massachusetts Water Resources Authority,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474,474,0.0
14338,Massapequa Fire District,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474,474,0.0
14339,Massena Electric Department,1,1,658.0,658.0,658.0,658.0,0.0,0.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511,511,0.0
14340,Massey Toyota-Scion,1,1,1667.0,1667.0,1667.0,1667.0,0.0,0.0,0.0,0.0,1008.0,0.0,0.0,85.0,574.0,0.0,103,103,12.0
14341,Massimino Development,1,1,21518.0,21518.0,21518.0,21518.0,3.0,1680.0,0.0,163.5,16224.0,0.0,509.0,891.0,1887.0,0.0,292,292,21.6
14342,MasterCard,1,1,99214.0,99214.0,99214.0,99214.0,1.0,7840.0,0.0,585.5,37856.0,0.0,1527.0,4158.0,8806.0,0.0,352,352,100.8
14343,Mastercard International,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169,169,0.0
14344,Mastodon Design LLC,1,1,2930.0,2930.0,2930.0,2930.0,0.0,0.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,775.0,215,215,0.0
14345,Mastria Auto Group,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139,139,0.0
14346,Mastria Cadillac-Raynham,1,1,22799.0,22799.0,22799.0,22799.0,1.0,1758.0,0.0,294.0,17376.0,0.0,509.0,888.0,1974.0,0.0,117,117,21.6
14347,Mastria KIA,1,1,20127.0,20127.0,20127.0,20127.0,1.0,321.0,0.0,0.0,9254.0,0.0,0.0,297.0,383.0,0.0,560,560,57.0
14348,Mastrovito Hyundai,4,2,0.0,101228.0,26521.0,106084.0,2.0,11356.0,0.0,0.0,67230.0,0.0,0.0,0.0,27498.0,0.0,261,390,86.5
14349,Matadors Community Credit Union,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442,442,0.0
14350,Mater Dei High School,1,1,4876.0,4876.0,4876.0,4876.0,1.0,0.0,0.0,0.0,4876.0,0.0,0.0,0.0,0.0,0.0,481,481,14.4
14351,Material Handling Systems Inc,1,1,4692.0,4692.0,4692.0,4692.0,0.0,1316.0,0.0,0.0,0.0,0.0,1198.0,698.0,1480.0,0.0,302,302,0.0
14352,Matheny Motor Truck Company,1,1,40079.0,40079.0,40079.0,40079.0,1.0,4799.0,0.0,0.0,34680.0,0.0,600.0,0.0,0.0,0.0,322,322,31.25
14353,Mathews Hyundai,2,2,3098.0,101228.0,52163.0,104326.0,2.0,9598.0,0.0,0.0,67230.0,0.0,0.0,0.0,27498.0,0.0,182,182,86.5
14354,Matisse Apartments,2,2,658.0,8640.0,4649.0,9298.0,1.0,2140.0,329.0,0.0,6500.0,0.0,0.0,0.0,0.0,0.0,412,475,14.4
14355,Matrox,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504,504,0.0
14356,Matt Brink Consulting,1,1,7587.0,7587.0,7587.0,7587.0,0.0,2632.0,0.0,0.0,0.0,0.0,599.0,1396.0,2960.0,0.0,418,418,0.0
14357,Matt Franich Enterprises,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,200,0.0
14358,Mattamy Homes,1,1,8010.0,8010.0,8010.0,8010.0,1.0,586.0,0.0,60.0,5839.0,0.0,509.0,297.0,659.0,0.0,153,153,7.2
14359,Mattamy Homes Corporation,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565,565,0.0
14360,Mattel Inc,4,3,0.0,6909.0,4366.0,17464.0,1.0,0.0,674.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,121,546,7.2
14361,Matthews Auto Planet KIA,2,2,1519.0,9304.0,5411.5,10823.0,2.0,385.0,0.0,0.0,9758.0,0.0,0.0,297.0,383.0,0.0,386,386,34.5
14362,Matthews Commercial,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173,173,0.0
14363,Matthews Company,2,1,0.0,8262.0,4131.0,8262.0,1.0,560.0,0.0,54.5,6158.0,0.0,509.0,297.0,629.0,0.0,201,294,7.2
14364,Matthews Hyundai of Greece,2,2,4856.0,101228.0,53042.0,106084.0,2.0,11356.0,0.0,0.0,67230.0,0.0,0.0,0.0,27498.0,0.0,310,310,86.5
14365,Matthews Hyundai of Syracuse,2,2,4856.0,101228.0,53042.0,106084.0,2.0,11356.0,0.0,0.0,67230.0,0.0,0.0,0.0,27498.0,0.0,310,314,86.5
14366,Matthews KIA,3,3,1519.0,9304.0,4913.0,14739.0,3.0,757.0,0.0,0.0,11774.0,0.0,1018.0,467.0,723.0,0.0,238,371,58.5
14367,Matthews Kia of Clay,2,2,7076.0,9813.0,8444.5,16889.0,2.0,1769.0,0.0,71.0,13437.0,0.0,1018.0,594.0,0.0,0.0,352,358,29.7
14368,Matthews Kia of Greece,2,2,1519.0,9304.0,5411.5,10823.0,2.0,385.0,0.0,0.0,9758.0,0.0,0.0,297.0,383.0,0.0,371,371,34.5
14369,Matthews Kia of Schenectady,1,1,23988.0,23988.0,23988.0,23988.0,1.0,385.0,0.0,0.0,9839.0,0.0,2036.0,297.0,910.0,0.0,124,124,69.0
14370,Mattie Imports,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355,355,0.0
14371,Mattoon Lift High School,1,1,47430.0,47430.0,47430.0,47430.0,1.0,1019.0,0.0,0.0,41600.0,0.0,0.0,297.0,3749.0,0.0,87,87,31.25
14372,Maui Coast Hotel Expansion,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,200,0.0
14373,Maui County Federal Credit Union,3,3,658.0,750.0,699.3333333333334,2098.0,0.0,0.0,674.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,267,636,0.0
14374,Maui Hyundai,1,1,98384.0,98384.0,98384.0,98384.0,1.0,3118.0,0.0,0.0,35215.0,0.0,300.0,449.0,10110.0,0.0,111,111,86.5
14375,Maui Solar,1,1,1775.0,1775.0,1775.0,1775.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,629,629,0.0
14376,Maui Vista AOAO,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537,537,0.0
14377,Maurice Electrical Supply Co.,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,200,0.0
14378,Maurice West,2,2,30424.0,32154.0,31289.0,62578.0,6.0,3360.0,0.0,378.0,36232.0,0.0,1527.0,1782.0,3774.0,0.0,225,477,57.6
14379,Mauro Motors Inc,3,3,2760.0,13478.0,7511.333333333333,22534.0,1.0,1181.0,345.0,0.0,17167.0,0.0,0.0,349.0,0.0,0.0,257,363,46.5
14380,"Mavar Construction, Inc",1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199,199,0.0
14381,Maverick Gaming,1,1,6000.0,6000.0,6000.0,6000.0,1.0,0.0,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,496,496,14.4
14382,Maverick Harley-Davidson,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264,264,0.0
14383,Maverik Inc,1,1,3625.0,3625.0,3625.0,3625.0,0.0,0.0,0.0,1625.0,0.0,0.0,0.0,0.0,0.0,0.0,372,372,0.0
14384,Max Beach Resort,1,1,21600.0,21600.0,21600.0,21600.0,1.0,0.0,0.0,0.0,0.0,4320.0,0.0,0.0,0.0,0.0,166,166,14.4
14385,Max Boegl Stiftung & Co KG,1,1,37545.45,37545.45,37545.45,37545.45,0.0,8795.45,0.0,0.0,26329.55,0.0,0.0,2420.45,0.0,0.0,112,112,222.0
14386,Max Hyundai of Manhattan,1,1,99892.0,99892.0,99892.0,99892.0,1.0,3743.0,0.0,0.0,32291.0,0.0,300.0,349.0,13263.0,0.0,236,236,86.5
14387,Max Planck Florida Institute for Neuroscience,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389,389,0.0
14388,Max Schultz GmbH & Co. KG,2,1,0.0,1827.28,913.64,1827.28,0.0,0.0,456.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148,638,0.0
14389,"Maxfield Property Management, LLC",1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381,381,0.0
